feedback_id,event_id,user_id,thumbs,reason_tag,free_text,created_at
fb_318905a459304f6c,ev_f5178cfee9c64c0a,u_00254,1,,,2026-02-11T09:16:54.181541+00:00
fb_dee829ae0a174c15,ev_5cc1ffd6d6294a14,u_00018,1,,,2026-03-15T16:27:57.705994+00:00
fb_69d66ff2c43b44d4,ev_3d59b0c6340149c6,u_00420,1,,,2026-02-20T00:14:42.382300+00:00
fb_74d7d299f3894e29,ev_6359ccc05acd4cd9,u_00380,1,,,2026-02-23T18:17:20.919704+00:00
fb_ad441514ce6d48e5,ev_2c2c8f7b2fb3471c,u_00317,-1,,,2026-03-17T06:58:50.810982+00:00
fb_66cba69015314421,ev_bb60219afd984cb5,u_00405,1,,,2026-02-20T21:39:54.147105+00:00
fb_2446aaff64404f7b,ev_562604b6bc1b4ec2,u_00652,-1,,missing a key citation,2026-03-13T17:46:36.416647+00:00
fb_51e73c0ea18a49e9,ev_72d25f57852b4369,u_00542,1,,,2026-03-14T04:00:33.468572+00:00
fb_9e6d4b1ed6ab4b4f,ev_0f2dd17730724872,u_00587,1,,,2026-02-10T08:16:16.877110+00:00
fb_f498d39e155141a6,ev_74409b7fa136448b,u_00647,1,,,2026-02-18T23:27:21.811762+00:00
fb_8c098716d39a43a0,ev_3b5ebe88651c4328,u_00218,1,,,2026-04-06T06:20:34.428561+00:00
fb_123a1956fae74311,ev_48c67749b75b4172,u_00143,1,,,2026-03-01T21:56:10.288230+00:00
fb_ed1617a481a44abe,ev_53536b600d594ffb,u_00435,-1,incomplete,,2026-03-04T22:48:56.078288+00:00
fb_0fd4dedb163b4526,ev_59eb8616513940ac,u_00652,-1,wrong_answer,,2026-03-28T16:46:39.100626+00:00
fb_6d74aeef25b3494b,ev_6346fdf686b74c19,u_00651,1,,,2026-03-13T10:30:18.527527+00:00
fb_eaa555f0e7b344b5,ev_c020ff4898e74f90,u_00171,1,,,2026-03-03T03:59:55.525407+00:00
fb_4e2e638d18234036,ev_c289393f6fb94442,u_00678,1,,,2026-02-13T06:30:45.895545+00:00
fb_be31f719096b4bc2,ev_fb8c568012654078,u_00168,-1,incomplete,,2026-03-05T07:25:29.350016+00:00
fb_a2df5be48a42448e,ev_497ed890841a4c66,u_00132,1,,,2026-03-18T10:54:52.259061+00:00
fb_6341e232097649a0,ev_0de7bbffd16d4885,u_00623,-1,,,2026-03-22T01:15:36.168737+00:00
fb_f0253b7a6dfb419e,ev_133f6b59792f4b00,u_00206,1,,,2026-04-01T10:20:48.603081+00:00
fb_dd3cfd942ef64da7,ev_3a70f83579f242a2,u_00108,1,,good citations,2026-02-14T21:41:30.916350+00:00
fb_462a9836ed9145cf,ev_35eafdbba4054db2,u_00244,1,,,2026-02-23T11:10:21.660358+00:00
fb_61068236e815486a,ev_22c29c4960e24783,u_00297,-1,slow,,2026-02-15T19:17:15.323761+00:00
fb_258bb559d45541d9,ev_dd39833b90624a61,u_00052,1,,,2026-03-03T16:43:43.732201+00:00
fb_4e7704f46d0549ed,ev_2ba2e7f9a9344039,u_00101,-1,,,2026-03-10T18:12:22.589022+00:00
fb_d8afd658af9b4dde,ev_05a7b4520c6a4b78,u_00240,1,,,2026-03-01T06:54:22.987469+00:00
fb_18803825181b4728,ev_0cb670d32b274a93,u_00038,1,,,2026-04-08T23:20:52.701532+00:00
fb_89cc7dab43a849d7,ev_81b2a7c92f9e4ef4,u_00168,1,,,2026-03-20T01:19:48.372882+00:00
fb_d7b22a23e8fa4218,ev_dd30f702f8094f5d,u_00559,-1,hallucination,,2026-03-13T17:59:42.506262+00:00
fb_f6016f9f9d844586,ev_8e9b19f8bbf3447d,u_00514,-1,hallucination,incomplete response,2026-03-22T05:09:23.054504+00:00
fb_7532b801394a4354,ev_f1023ce877c84e7e,u_00363,1,,,2026-02-27T07:46:30.264619+00:00
fb_ce9466c189de46ff,ev_78bace6d438f42b0,u_00025,1,,,2026-02-14T17:16:49.683392+00:00
fb_805fec7fe8344b27,ev_0c0e25f6a5964e92,u_00096,1,,,2026-02-16T12:21:52.484047+00:00
fb_1b5a2e2d3ea64b1a,ev_6a10d5d3f2e94953,u_00158,-1,incomplete,,2026-03-11T11:44:26.350257+00:00
fb_a0e4c1ed7d7b48ea,ev_57dcfcba99ee4541,u_00189,1,,,2026-02-14T04:30:43.332670+00:00
fb_f6a42da60bf743e7,ev_8edd718925794f9a,u_00324,1,,,2026-03-23T12:12:04.137529+00:00
fb_517982becc804828,ev_6aa8a77d4f8c4af8,u_00560,1,,,2026-02-27T00:34:43.247039+00:00
fb_0e2587dc11cf4dd9,ev_2610da291b8f4479,u_00196,-1,wrong_answer,,2026-02-28T09:07:15.407964+00:00
fb_b6b44be716994669,ev_dd47902897844dbe,u_00652,1,,,2026-02-27T00:20:30.370983+00:00
fb_6708bcceee164f9a,ev_516f85d6feb0409e,u_00464,1,,,2026-02-11T13:23:29.069141+00:00
fb_36272b66dd0a401c,ev_97cce5dceba54eb7,u_00207,1,,,2026-03-28T08:04:45.256211+00:00
fb_f73bbb95b3bc4e88,ev_ed05215da7464ecb,u_00685,1,,,2026-02-04T16:24:32.041759+00:00
fb_ac833886934241b5,ev_7e414366799a4948,u_00165,1,,,2026-03-07T23:57:31.717754+00:00
fb_f86e966c691041b3,ev_1296815441954935,u_00126,1,,,2026-02-20T14:03:48.600607+00:00
fb_a7d052d7e1f24e27,ev_082de414502a4f6d,u_00556,-1,wrong_answer,,2026-02-03T01:06:27.881352+00:00
fb_4e6ba035d19a4bde,ev_ab4ba097569c4551,u_00384,-1,hallucination,,2026-04-04T11:24:53.429534+00:00
fb_626cc9b004914089,ev_b7adc1cf40a64a1f,u_00217,-1,,,2026-02-05T12:49:45.724182+00:00
fb_60d16643045742e3,ev_c3f84fca2bab4bd5,u_00105,-1,,too slow,2026-02-21T15:10:13.500791+00:00
fb_7395a3cd7136477c,ev_fd34e7776b2440ed,u_00420,1,,,2026-02-22T20:54:32.428435+00:00
fb_af08f28c5d094060,ev_d11213f6f6c14b56,u_00559,1,,,2026-03-10T04:52:02.891932+00:00
fb_1478c45b94334c90,ev_38b47a4b9fcb4696,u_00089,1,,,2026-03-10T20:15:42.666418+00:00
fb_fc13fda96b3f4ab5,ev_d8a957be0d234513,u_00349,-1,wrong_answer,,2026-02-11T16:11:56.754239+00:00
fb_2a795b8edf664925,ev_837b1e595dd848c0,u_00636,1,,,2026-02-20T02:28:08.468029+00:00
fb_87bd15d1a8404b41,ev_57aa6e479ec7445d,u_00461,1,,,2026-02-20T04:47:53.614037+00:00
fb_36245b47cd42408f,ev_8194aa4a40984b5c,u_00376,1,,,2026-02-28T12:44:00.316703+00:00
fb_a4b75704dad64aef,ev_714b0abb39cc4160,u_00662,1,,,2026-02-27T00:27:41.165151+00:00
fb_7acbeecbc01541d8,ev_955893e0f0ff47cb,u_00270,1,,,2026-02-19T21:02:12.233386+00:00
fb_6fed2b8e8ed3466e,ev_073962fc34ba4c8f,u_00136,1,,,2026-02-11T11:05:29.268297+00:00
fb_87bb830186f842c1,ev_0779433a584d4435,u_00387,1,,,2026-02-26T05:19:15.588134+00:00
fb_13f66bae91fb4c72,ev_5b79d6c1439f44d7,u_00620,1,,,2026-03-30T10:25:17.588688+00:00
fb_b2c35596ab9243df,ev_8c1aecac4fd14256,u_00096,1,,,2026-02-10T05:46:38.067731+00:00
fb_1b09c77bd4f744b1,ev_a953cc3435f84c25,u_00018,-1,wrong_answer,,2026-02-16T00:23:58.137321+00:00
fb_c448d78ba5c64f79,ev_6427e978bce64228,u_00342,1,,,2026-02-24T22:14:15.540182+00:00
fb_79d2d816956740eb,ev_42cec36758d04ccb,u_00232,-1,wrong_answer,,2026-02-07T11:37:31.594681+00:00
fb_7f8735b234ea4bf4,ev_26e4413354e84f0d,u_00019,1,,,2026-03-13T05:46:46.451156+00:00
fb_1218f5f4afb64e00,ev_a89f738e529b4751,u_00574,1,,,2026-04-04T04:42:42.566089+00:00
fb_c932409ca8f143cc,ev_dde470b76ea5492c,u_00396,1,,,2026-03-15T15:43:21.258800+00:00
fb_6cf6ff1193384cd9,ev_29e4612c57fc49c1,u_00420,1,,,2026-02-12T04:04:55.391443+00:00
fb_e77caef2c41e4607,ev_f971680b843744dc,u_00100,1,,,2026-02-02T06:15:41.257313+00:00
fb_40e7bde9ee8d4e12,ev_fc35223d3b004707,u_00146,-1,,,2026-03-11T07:06:32.170324+00:00
fb_572b3f8a909147ec,ev_28e3c584b5a04610,u_00469,-1,wrong_answer,,2026-03-24T10:12:04.737993+00:00
fb_fd803c6f03ce4551,ev_0a28bbf943ae4897,u_00150,-1,incomplete,,2026-03-13T00:34:32.783734+00:00
fb_24ea3f1652a2430d,ev_2131a8fc179e44f3,u_00184,1,,,2026-03-12T09:02:31.107914+00:00
fb_6100512404654695,ev_4f393f6c17304351,u_00133,1,,,2026-02-28T00:00:24.422255+00:00
fb_48f5c9c9ac5640a7,ev_e2bd751c21da4ef2,u_00108,1,,,2026-02-22T15:31:05.601767+00:00
fb_bd358af1aad34224,ev_7f27c7406ef0473f,u_00147,1,,,2026-02-09T12:08:45.064276+00:00
fb_42e913f81cd64134,ev_b34c597c1a884ebf,u_00339,1,,,2026-03-27T01:52:58.554227+00:00
fb_44e2da7b5c784d8d,ev_df8d7fb16d684c6f,u_00198,1,,,2026-02-28T11:23:36.570436+00:00
fb_de19e98eae014b3a,ev_a46c9c31eb23441d,u_00067,1,,,2026-03-06T16:51:48.710696+00:00
fb_f92693419efb4d16,ev_665256d902a740d8,u_00277,-1,incomplete,too generic,2026-04-05T04:14:39.400503+00:00
fb_14541066014a4f03,ev_39effcf3a20145e8,u_00270,1,,,2026-02-24T06:39:58.189144+00:00
fb_fa28daeea6f143e1,ev_25873f74543d4b12,u_00467,-1,hallucination,,2026-03-24T22:39:49.516882+00:00
fb_269e3829d79d4a0c,ev_48f60aa8392342ff,u_00520,1,,,2026-03-05T20:09:25.456922+00:00
fb_aa59ebd9a9f54942,ev_1c7eb332a92a459f,u_00156,1,,,2026-03-24T11:28:03.264501+00:00
fb_7659234795654cf5,ev_2fa1604fb1854846,u_00467,1,,,2026-02-22T21:34:37.576956+00:00
fb_817f598692234514,ev_cbf11354987943d5,u_00171,1,,,2026-03-03T01:50:00.709571+00:00
fb_825705f8d0954b91,ev_4911098745d04e0d,u_00415,1,,,2026-02-10T08:33:52.593857+00:00
fb_10de53bd4e2e4e92,ev_af26b9cb94b6475a,u_00333,-1,hallucination,,2026-03-01T22:51:00.060736+00:00
fb_314744d7f8b74508,ev_50cddd0d8f9040b9,u_00365,1,,,2026-02-20T19:17:39.673035+00:00
fb_a9c9236f221f4c76,ev_087a9c5205b14b6e,u_00635,-1,,,2026-02-17T04:01:49.404488+00:00
fb_d1fd307d05f046ae,ev_c785f523d5804724,u_00287,1,,,2026-02-22T17:53:02.487582+00:00
fb_9b87f731b33542d2,ev_cf6cf4e687684d58,u_00247,1,,,2026-02-26T13:01:03.591749+00:00
fb_a41df39175d4482f,ev_857c9ee7a756417a,u_00095,1,,,2026-02-09T11:36:32.577618+00:00
fb_2b5cabeffbfa4d37,ev_65320638fb1a4c50,u_00279,1,,,2026-03-01T22:27:10.099624+00:00
fb_68cb3519efcd478d,ev_4ecfcabe4e144d8b,u_00160,1,,,2026-03-05T11:29:45.963167+00:00
fb_dbe62a5a90264044,ev_6bd5975c4c9d4116,u_00345,-1,incomplete,answer was wrong,2026-03-27T09:31:09.697721+00:00
fb_23634cd0926d464e,ev_98878f476ce74b32,u_00101,1,,,2026-03-09T22:23:51.632698+00:00
fb_8654e97a769d4f31,ev_8e8e90bac89d4d06,u_00468,-1,,,2026-04-11T11:52:42.291383+00:00
fb_8bcff8cb56b74c51,ev_90e5ada7cb3a4bbd,u_00415,1,,,2026-02-18T08:51:21.763085+00:00
fb_26614782261c4e0d,ev_c9d7b4c429414fee,u_00125,1,,,2026-02-14T23:26:06.480682+00:00
fb_67e8c1f336404fd8,ev_fcc6eceac5e94b7c,u_00116,1,,,2026-03-27T21:09:18.235007+00:00
fb_7350cb14831849d1,ev_a087514a37964044,u_00338,1,,,2026-02-16T22:03:07.522219+00:00
fb_cb444e1ff9b34a20,ev_f9e5ce2b8f0c42dd,u_00140,1,,,2026-02-17T09:55:17.114362+00:00
fb_7bbeab36d1d245a9,ev_edc310767ad742d4,u_00197,-1,,,2026-02-20T18:11:10.264135+00:00
fb_646ea5a193f64e76,ev_3b33afdd9e0a4dbe,u_00362,1,,,2026-03-02T17:30:51.610316+00:00
fb_3e8ec8a6a0ec42e5,ev_3f43e2b6aea14e1f,u_00325,1,,,2026-03-16T10:42:38.787312+00:00
fb_5d05474f7979480a,ev_f593efeb07e14ebe,u_00212,1,,,2026-02-28T14:19:21.705938+00:00
fb_4d41721577444fa7,ev_bba9c3ffe5e648d3,u_00496,-1,incomplete,,2026-02-19T08:40:23.762392+00:00
fb_3f6c75dd122f4c2c,ev_723e7ce61a92466c,u_00383,1,,,2026-02-24T12:38:55.013755+00:00
fb_8bb2bf2f77564262,ev_629163d57a164ff1,u_00645,1,,saved me 30 minutes,2026-02-21T10:56:57.804360+00:00
fb_1c71e0de67a7468c,ev_8c62b29319d34798,u_00396,-1,,,2026-03-01T16:24:16.989526+00:00
fb_1c840355230042e4,ev_2ae43ef121134c3a,u_00441,1,,,2026-03-15T11:35:56.593951+00:00
fb_84367141e4aa4f8a,ev_7d24f96718284daa,u_00113,1,,,2026-02-18T12:10:12.054074+00:00
fb_254266099ac44065,ev_186c0f2c477b450d,u_00173,-1,slow,too slow,2026-03-12T00:03:38.005808+00:00
fb_9d3c88f4fa494dd5,ev_12d5bc69ba094a34,u_00141,1,,,2026-02-17T13:50:57.062105+00:00
fb_3084afe8c59d4195,ev_6f558b28845a4dea,u_00177,1,,,2026-03-16T02:34:45.312165+00:00
fb_1e38d751dad94fbc,ev_75cabb04839f4f6a,u_00294,1,,,2026-03-08T08:59:38.338481+00:00
fb_b6d9c39eb7dc4f83,ev_e2ae4cf9f6a243ac,u_00294,1,,,2026-02-08T16:42:58.590242+00:00
fb_85a516dc96224dcd,ev_cce882d99019436b,u_00318,1,,,2026-02-19T23:25:15.057502+00:00
fb_d608d57ee7f94951,ev_f3c1e447e1614ab1,u_00293,1,,,2026-02-12T19:34:26.849383+00:00
fb_76d2db2ceb39457a,ev_c7bd4e9169d248a0,u_00012,1,,,2026-03-06T15:54:21.313688+00:00
fb_ee08b02927384ade,ev_eb2a55d6be524365,u_00348,-1,other,,2026-02-15T06:14:23.808210+00:00
fb_84647b7fb6574e57,ev_5f6ef8701e6e47b3,u_00284,1,,,2026-02-28T19:26:02.742648+00:00
fb_7b31868bf73a48fd,ev_8d8e91c057404111,u_00180,1,,,2026-02-13T21:30:35.381157+00:00
fb_c8a2383cb1b543d5,ev_96582836123f456f,u_00135,1,,,2026-03-02T22:38:58.144176+00:00
fb_b992eb8eb30a4416,ev_d32b598f002348b7,u_00201,1,,,2026-02-23T12:56:58.475549+00:00
fb_7195e8b190bc41fc,ev_cd880e9ca5a04659,u_00361,1,,,2026-03-05T21:41:41.768799+00:00
fb_8510ea376e83428d,ev_3e6e23fc90b04ab8,u_00168,1,,saved me 30 minutes,2026-02-20T13:00:05.583482+00:00
fb_0c8dffa85b4f4255,ev_6c4cc612f03d414b,u_00034,1,,,2026-02-11T22:54:09.269985+00:00
fb_d85021e415b441bc,ev_01564299d9e0432a,u_00465,1,,,2026-03-04T17:55:46.585449+00:00
fb_c37869b61efa45db,ev_419c28f4148545b3,u_00423,-1,wrong_answer,,2026-02-16T14:22:39.386764+00:00
fb_5aa52f35aae24205,ev_2bf797fc3a384d51,u_00494,1,,,2026-02-13T17:56:57.357870+00:00
fb_1245a0d3e9fa4670,ev_5e514a7183e9444e,u_00639,1,,good citations,2026-02-28T06:37:39.215668+00:00
fb_c4275f19fbfb453d,ev_61812357d2de4139,u_00469,1,,,2026-03-20T16:43:02.714349+00:00
fb_0adc432b68e544f8,ev_04bf30b13ad44e7f,u_00132,1,,,2026-02-17T00:43:12.762970+00:00
fb_76e7cc05191748e4,ev_efeb18984581408c,u_00338,1,,,2026-02-09T08:18:39.157241+00:00
fb_f6167ea2cef743e1,ev_48a30f6bf25b4ad7,u_00062,1,,,2026-03-30T17:17:37.468550+00:00
fb_6ad3318253094702,ev_77c86b860176483f,u_00430,-1,,incomplete response,2026-03-08T14:22:18.782037+00:00
fb_9eed791de2c94bd1,ev_1b0a6888bc944502,u_00245,-1,wrong_answer,,2026-03-23T21:25:05.575162+00:00
fb_87628c94d4ca4387,ev_c3e820e03d6045e6,u_00236,1,,,2026-02-20T11:50:59.607978+00:00
fb_32b6e5f5b11345fd,ev_1697050859484314,u_00274,1,,,2026-02-22T12:10:26.586945+00:00
fb_fba4170a35ce47de,ev_6cf554e5fe4a4417,u_00598,1,,good citations,2026-04-06T18:24:44.463535+00:00
fb_a17001fda3f54f8d,ev_2197de334b2242d6,u_00113,-1,incomplete,,2026-02-08T18:58:20.826447+00:00
fb_05b143fcd6ba4a6d,ev_63ea28bad1734489,u_00155,1,,,2026-03-14T01:20:39.038063+00:00
fb_1ce843bab5f14826,ev_0790eeba593345d1,u_00180,-1,hallucination,incomplete response,2026-02-17T17:09:43.001931+00:00
fb_0aae6bf3c97a42da,ev_92ad821f187a4830,u_00199,-1,wrong_answer,,2026-02-27T08:45:19.830228+00:00
fb_98775527820941ea,ev_50bf69afff6b4249,u_00265,1,,,2026-03-07T13:14:22.101850+00:00
fb_d5d469e9343449d8,ev_8d826b16f54e4d0d,u_00013,1,,,2026-03-21T18:16:21.475100+00:00
fb_d36eb9530af34f75,ev_81719b334f894a90,u_00150,1,,,2026-03-28T15:02:55.432855+00:00
fb_5a112f7c24024986,ev_90c76da05ce741df,u_00359,1,,,2026-02-21T05:56:23.726367+00:00
fb_3781a988346d49b2,ev_6e58352a4bb341ec,u_00543,-1,incomplete,,2026-03-20T22:28:05.395749+00:00
fb_7ea93b621a3b478f,ev_429c5611a7df4a69,u_00379,1,,,2026-03-04T00:41:09.212470+00:00
fb_41d84f5e804844b1,ev_160bba49c99c41f8,u_00521,-1,wrong_answer,,2026-03-28T23:11:32.394810+00:00
fb_c849fd2c164b45e8,ev_3cf4ad61a932420c,u_00267,1,,,2026-03-19T01:50:49.871003+00:00
fb_4f88364999224102,ev_ccd8bb598f2941d2,u_00364,1,,,2026-03-01T10:45:29.667776+00:00
fb_bad9c3aa41ae4da0,ev_8c644f0c89a14145,u_00354,-1,incomplete,,2026-04-08T03:50:40.962811+00:00
fb_e9593f472adc4cf2,ev_75f4735aba914d6c,u_00188,1,,,2026-02-06T14:50:43.527395+00:00
fb_9f9cb388fe4c4ffb,ev_688fd6ded37440c0,u_00360,1,,,2026-02-15T07:47:06.851745+00:00
fb_c0902e20bae7464b,ev_edbc904572544698,u_00090,-1,,,2026-02-25T05:36:15.313524+00:00
fb_0d48f608073545ac,ev_a7ccfb4a416b4fb8,u_00363,1,,,2026-03-06T05:36:10.217108+00:00
fb_ea6b994aced34443,ev_4c378e5076104206,u_00121,1,,,2026-03-13T03:27:24.843982+00:00
fb_3910392f49c94641,ev_79f7dec41f0b41ab,u_00428,-1,slow,,2026-04-02T14:41:44.483436+00:00
fb_4aca8885861c4e06,ev_81a23403e26b4ff4,u_00250,1,,,2026-02-26T12:48:09.267522+00:00
fb_56807141cc9d41b0,ev_e0de45fe78e04be1,u_00337,1,,,2026-03-12T03:38:14.060450+00:00
fb_0522b2ab46034af5,ev_b3bec8e88d374c9c,u_00168,1,,,2026-02-28T13:06:08.858025+00:00
fb_1795078eb82b45fb,ev_5a7753a09d1b4380,u_00344,1,,,2026-03-20T20:20:11.251710+00:00
fb_5e475e0e38984aa7,ev_4d3f0c13b566412a,u_00097,1,,,2026-02-17T09:33:39.979798+00:00
fb_48b17f927ccc4593,ev_cdbbb44a335242e6,u_00039,1,,,2026-03-28T05:19:20.657245+00:00
fb_642f668e364740be,ev_bc594a898ac84e92,u_00628,1,,,2026-03-22T00:32:43.613929+00:00
fb_a99c11176a8e424a,ev_5baa4c8d69214cad,u_00181,-1,incomplete,,2026-03-26T21:49:40.764854+00:00
fb_ee8fdd14225840fa,ev_76a3db88eba742f1,u_00600,1,,,2026-03-26T17:22:50.256914+00:00
fb_f6f89fd4e9594ba5,ev_461da2eb8f7243e7,u_00519,1,,,2026-02-27T17:20:28.548437+00:00
fb_670690a7e4244b8e,ev_d532087750834800,u_00426,1,,,2026-03-15T05:54:07.373417+00:00
fb_d430c4ec3c434684,ev_fb2214909e3145e8,u_00648,-1,incomplete,,2026-03-21T21:31:29.765810+00:00
fb_362f05bc5b1e4a88,ev_6c82a9d535ba46ff,u_00142,1,,,2026-03-17T19:47:23.299391+00:00
fb_00fdfc1ffd624fcc,ev_5bc61e2a5c2e4689,u_00415,1,,,2026-03-14T10:08:21.308050+00:00
fb_06fa674d1d904118,ev_d3fa9e6714374db3,u_00324,1,,,2026-03-16T19:26:56.823077+00:00
fb_ee12a2105baa40aa,ev_7a5dc22211fe4264,u_00274,1,,,2026-03-20T05:37:26.261678+00:00
fb_d2a22e887b9c490b,ev_d85fd0c0d04e4d7d,u_00655,-1,,not relevant to Italian law,2026-03-04T18:40:32.820102+00:00
fb_f344e4a7064f4636,ev_12f3c26f7da7423b,u_00267,1,,,2026-03-28T14:00:25.778994+00:00
fb_0bfe7ffe1da44966,ev_9059a23cb618457d,u_00417,1,,,2026-02-12T13:10:28.756874+00:00
fb_52cee1f4cc724527,ev_946199d7fefc4fba,u_00201,1,,,2026-03-22T13:18:12.636032+00:00
fb_cfd427d5c5e641c8,ev_a0f53f8489674e9d,u_00535,-1,incomplete,too generic,2026-04-03T00:26:58.854265+00:00
fb_93065c566ab04813,ev_8f6908a9ff7b42a6,u_00521,1,,,2026-02-10T10:43:16.571291+00:00
fb_a970120e0aa0481f,ev_fcf4ca85d633458c,u_00394,-1,wrong_answer,,2026-03-10T12:25:35.218744+00:00
fb_47e2cfcbc84f4849,ev_7c73ca456c2c4a94,u_00471,-1,incomplete,,2026-02-15T07:39:11.184335+00:00
fb_4166d5305a824ad1,ev_dd3f8e64739d48f2,u_00354,1,,,2026-03-04T12:54:59.238789+00:00
fb_f164b2e98b5d4c6e,ev_2e48a9a6651246a7,u_00639,1,,,2026-02-13T09:59:38.127313+00:00
fb_3331d63993094a77,ev_dc4d52ecf6774999,u_00327,-1,hallucination,,2026-02-24T14:38:51.325325+00:00
fb_261a7465aa894091,ev_d195ed036114443a,u_00339,-1,hallucination,too generic,2026-03-04T06:02:53.493844+00:00
fb_ba01f01f27e1446c,ev_ae06c8b335e04e18,u_00263,-1,other,,2026-02-11T04:55:50.181973+00:00
fb_1570db41a2564b38,ev_94ed26de02f949c7,u_00295,1,,,2026-02-11T13:10:54.854745+00:00
fb_36e851022e92425c,ev_ed1a27e8a3ba4c2a,u_00651,1,,,2026-03-23T13:09:28.559621+00:00
fb_c20e2a560b1a4b91,ev_d9781f3cb65044d8,u_00622,1,,,2026-02-26T08:11:42.303902+00:00
fb_b9b36512188b4704,ev_11832cf19c394f62,u_00120,1,,,2026-02-07T06:20:44.988300+00:00
fb_209d42dbfc4c4ebd,ev_34e9d355a9434fa9,u_00130,1,,,2026-02-12T20:32:49.941584+00:00
fb_a1c3e9e30af14801,ev_95d5fcede7d24423,u_00100,1,,,2026-02-14T11:28:14.547589+00:00
fb_7e6c62d1d23748f7,ev_8986221b45444cd9,u_00657,1,,,2026-03-13T15:31:07.830197+00:00
fb_a5a26a47e37840fc,ev_00ca623160754505,u_00287,1,,,2026-02-20T07:35:14.867082+00:00
fb_c7c2b791d5cf4a40,ev_71cee16baa1a4bc4,u_00316,-1,incomplete,,2026-02-07T13:22:43.804883+00:00
fb_0dc838f5ecc64d55,ev_41407b8cbaed4646,u_00406,-1,,,2026-03-27T08:03:31.244950+00:00
fb_2bd533db7da64587,ev_4a570bfcf28748e1,u_00050,-1,,,2026-03-14T19:10:33.152795+00:00
fb_6812b0792845426c,ev_d09e81e80b284e18,u_00173,1,,,2026-02-28T19:00:13.686283+00:00
fb_f7d4c50dad6443a4,ev_2a4cc31f38fe451f,u_00032,1,,,2026-03-09T08:46:28.385591+00:00
fb_bcc30760afce4cef,ev_2ec8cba844cd454b,u_00247,-1,incomplete,,2026-02-16T05:09:11.938115+00:00
fb_7a4c42fc884d4d43,ev_04a5c52fac1e4e61,u_00195,1,,,2026-03-07T17:49:07.965880+00:00
fb_079fe56d364d4700,ev_dd1805db3bde41e2,u_00251,1,,,2026-03-31T01:53:50.951221+00:00
fb_887202fe1680423f,ev_e4427b4d35be42d3,u_00516,1,,,2026-02-17T03:53:53.150091+00:00
fb_44e8ee27da924ce4,ev_f9a0235aaf3d4ac5,u_00279,-1,,,2026-03-04T23:08:47.625234+00:00
fb_71bfb590ff87434a,ev_73577f78c2c24716,u_00437,1,,,2026-03-18T05:46:37.989514+00:00
fb_4599eb5ec3fb4d79,ev_4418801db1e042ae,u_00008,1,,,2026-02-19T12:39:55.141321+00:00
fb_13f0236e55f847c7,ev_28bd1e411c884866,u_00289,1,,,2026-04-10T12:58:13.185012+00:00
fb_e74677d0bc0d4a37,ev_2446434018b34624,u_00069,1,,,2026-03-08T19:44:20.427130+00:00
fb_bcd732bc38564f81,ev_1e93c0183ffb45bf,u_00151,1,,,2026-02-06T13:30:30.474940+00:00
fb_80268c057e2545df,ev_2ba31238d3c44d4d,u_00668,-1,incomplete,,2026-03-05T20:21:45.311995+00:00
fb_d3bed5f116134907,ev_dae54a2ae1e04d6f,u_00658,1,,,2026-04-05T21:56:02.383908+00:00
fb_7a8d4607a11b4eb0,ev_2b67aed52c7346ef,u_00019,1,,,2026-03-11T01:40:07.166865+00:00
fb_6e687f2d5fe746fe,ev_711092d3de714e7d,u_00132,1,,,2026-02-13T21:29:56.136943+00:00
fb_044e82106cde4669,ev_5491ca962a224be6,u_00282,1,,,2026-02-20T23:01:04.459089+00:00
fb_ec5f578c02ed4ecb,ev_3200c6d2edb14097,u_00165,1,,,2026-03-02T13:59:09.480274+00:00
fb_16883d5b73f147aa,ev_5c7c4b1fc7b148d7,u_00050,-1,,,2026-03-02T02:02:41.890801+00:00
fb_9dd19f9a8a724fe8,ev_77e933fcd7ae4a28,u_00580,-1,,hallucinated a case,2026-02-09T02:08:21.588971+00:00
fb_d496a11a595e44f9,ev_dd5865814a6e4540,u_00232,1,,,2026-02-20T19:52:07.282779+00:00
fb_078234aca9214231,ev_4b051b1961bb4822,u_00129,-1,wrong_answer,,2026-02-21T05:28:40.142428+00:00
fb_f93893c086244484,ev_a1801cd314694942,u_00012,1,,,2026-02-22T20:43:39.004511+00:00
fb_78bc8520e12a4ec5,ev_618979d9285f47a6,u_00033,1,,,2026-03-14T18:23:48.946781+00:00
fb_57785de7e6be4150,ev_d1ed5eb91d664486,u_00240,1,,,2026-02-16T17:13:28.166120+00:00
fb_199cc8816cc84a4b,ev_aadbf7fddbf34f4f,u_00613,1,,,2026-03-07T04:52:02.388041+00:00
fb_82cdc13025664e39,ev_cc1561425e5e4af9,u_00354,1,,,2026-03-07T23:13:30.531426+00:00
fb_60772e5823bb4b62,ev_b294666be278466f,u_00321,-1,other,,2026-03-03T06:27:02.952721+00:00
fb_924923230ed64818,ev_6409bbf34a2849a1,u_00650,1,,,2026-03-07T05:45:18.989108+00:00
fb_b04901e59e034b3c,ev_2907b24d96724642,u_00658,1,,,2026-02-18T10:44:49.241073+00:00
fb_54cb0ad2d0204ae5,ev_102fe04e91054b72,u_00269,1,,,2026-03-28T02:10:19.481070+00:00
fb_c222943d2f8344d9,ev_9e1f1467922e41fc,u_00320,1,,,2026-03-22T12:04:43.812486+00:00
